SERIES_1_3	 "Imoncont"	  ""	 07-Jan-2019	 17:17:48.796
EPC10/2-1	 V-Clamp	 -60.000m	  10.000m	  7.3014k	  6.6448p	  8.1015p
EPC10/2-2	 V-Clamp	  0.0000 	  1.0000m	  2.8735k	  0.0000 	  1.0000p
Sweep #	 R_time[s]	   Mean[A]	    Min[A]	     a2-b3	  Constant	     a5/b4
503	62488,000000000000000	-118,000000000000014	-583,090000000000032	0,000000000465100	10,000000000000000	21,501000000000001
504	62489,000000000000000	-113,849999999999994	-561,809999999999945	0,000000000447970	10,000000000000000	22,323000000000000
505	62489,000000000000000	-112,260000000000005	-561,309999999999945	0,000000000449050	10,000000000000000	22,268999999999998
506	62490,000000000000000	-117,659999999999982	-576,590000000000032	0,000000000458930	10,000000000000000	21,789999999999999
507	62490,000000000000000	-112,239999999999995	-562,879999999999995	0,000000000450640	10,000000000000000	22,190999999999999
508	62491,000000000000000	-113,739999999999995	-569,690000000000055	0,000000000455950	10,000000000000000	21,931999999999999
509	62491,000000000000000	-114,409999999999997	-579,690000000000055	0,000000000465280	10,000000000000000	21,492999999999999
510	62491,000000000000000	-119,280000000000001	-567,840000000000032	0,000000000448560	10,000000000000000	22,292999999999999
511	62492,000000000000000	-121,719999999999999	-577,879999999999995	0,000000000456160	10,000000000000000	21,922000000000001
512	62492,000000000000000	-125,599999999999994	-566,379999999999995	0,000000000440780	10,000000000000000	22,687000000000001
513	62493,000000000000000	-120,260000000000005	-550,129999999999995	0,000000000429870	10,000000000000000	23,263000000000002
514	62493,000000000000000	-118,379999999999981	-574,220000000000027	0,000000000455840	10,000000000000000	21,937000000000001
515	62494,000000000000000	-119,709999999999994	-573,620000000000005	0,000000000453920	10,000000000000000	22,030000000000001
516	62494,000000000000000	-115,689999999999998	-568,340000000000032	0,000000000452660	10,000000000000000	22,091999999999999
517	62495,000000000000000	-117,629999999999981	-574,370000000000005	0,000000000456740	10,000000000000000	21,893999999999998
518	62495,000000000000000	-115,209999999999994	-574,659999999999968	0,000000000459440	10,000000000000000	21,765000000000001
519	62495,000000000000000	-117,479999999999990	-569,870000000000005	0,000000000452400	10,000000000000000	22,103999999999999
520	62496,000000000000000	-122,590000000000018	-555,809999999999945	0,000000000433220	10,000000000000000	23,082999999999998
521	62496,000000000000000	-120,160000000000011	-572,590000000000032	0,000000000452440	10,000000000000000	22,102000000000000
522	62497,000000000000000	-122,569999999999993	-569,029999999999973	0,000000000446460	10,000000000000000	22,398000000000000
523	62497,000000000000000	-117,150000000000006	-563,690000000000055	0,000000000446540	10,000000000000000	22,393999999999998
524	62498,000000000000000	-121,089999999999989	-582,779999999999973	0,000000000461690	10,000000000000000	21,660000000000000
525	62498,000000000000000	-117,349999999999994	-573,879999999999995	0,000000000456530	10,000000000000000	21,904000000000000
526	62498,000000000000000	-123,890000000000001	-566,090000000000032	0,000000000442200	10,000000000000000	22,614000000000001
527	62499,000000000000000	-120,359999999999985	-574,809999999999945	0,000000000454460	10,000000000000000	22,004000000000001
528	62499,000000000000000	-120,630000000000010	-579,870000000000005	0,000000000459240	10,000000000000000	21,774999999999999
529	62500,000000000000000	-128,289999999999992	-574,029999999999973	0,000000000445740	10,000000000000000	22,434999999999999
530	62500,000000000000000	-122,219999999999999	-560,720000000000027	0,000000000438500	10,000000000000000	22,805000000000000
531	62501,000000000000000	-115,340000000000003	-566,809999999999945	0,000000000451480	10,000000000000000	22,149999999999999
532	62501,000000000000000	-117,799999999999997	-569,779999999999973	0,000000000451980	10,000000000000000	22,125000000000000
533	62502,000000000000000	-125,199999999999989	-572,779999999999973	0,000000000447590	10,000000000000000	22,341999999999999
534	62502,000000000000000	-120,820000000000007	-567,340000000000032	0,000000000446520	10,000000000000000	22,395000000000000
535	62502,000000000000000	-122,900000000000006	-572,029999999999973	0,000000000449130	10,000000000000000	22,265000000000001
536	62503,000000000000000	-120,899999999999991	-565,590000000000032	0,000000000444690	10,000000000000000	22,486999999999998
537	62503,000000000000000	-123,529999999999987	-571,909999999999968	0,000000000448380	10,000000000000000	22,303000000000001
538	62504,000000000000000	-128,180000000000007	-571,909999999999968	0,000000000443730	10,000000000000000	22,536000000000001
539	62504,000000000000000	-121,519999999999982	-560,029999999999973	0,000000000438520	10,000000000000000	22,803999999999998
540	62505,000000000000000	-117,840000000000003	-573,909999999999968	0,000000000456070	10,000000000000000	21,927000000000000
541	62505,000000000000000	-121,629999999999995	-560,470000000000027	0,000000000438840	10,000000000000000	22,786999999999999
542	62505,000000000000000	-118,440000000000012	-560,620000000000005	0,000000000442190	10,000000000000000	22,614999999999998
543	62506,000000000000000	-128,340000000000003	-569,059999999999945	0,000000000440730	10,000000000000000	22,690000000000001
544	62506,000000000000000	-117,290000000000020	-559,809999999999945	0,000000000442520	10,000000000000000	22,597999999999999
545	62507,000000000000000	-114,769999999999996	-563,529999999999973	0,000000000448760	10,000000000000000	22,283999999999999
546	62507,000000000000000	-119,099999999999980	-572,190000000000055	0,000000000453090	10,000000000000000	22,071000000000002
547	62508,000000000000000	-118,620000000000005	-571,159999999999968	0,000000000452540	10,000000000000000	22,097000000000001
548	62508,000000000000000	-115,670000000000002	-556,779999999999973	0,000000000441110	10,000000000000000	22,670000000000002
549	62509,000000000000000	-120,079999999999984	-566,309999999999945	0,000000000446230	10,000000000000000	22,410000000000000
550	62509,000000000000000	-128,550000000000011	-549,720000000000027	0,000000000421170	10,000000000000000	23,742999999999999
551	62509,000000000000000	-118,989999999999995	-552,529999999999973	0,000000000433540	10,000000000000000	23,065999999999999
552	62510,000000000000000	-115,959999999999994	-559,029999999999973	0,000000000443080	10,000000000000000	22,568999999999999
553	62510,000000000000000	-121,119999999999990	-574,970000000000027	0,000000000453850	10,000000000000000	22,033999999999999
554	62511,000000000000000	-118,519999999999996	-558,029999999999973	0,000000000439510	10,000000000000000	22,751999999999999
555	62511,000000000000000	-120,260000000000005	-567,879999999999995	0,000000000447610	10,000000000000000	22,341000000000001
556	62512,000000000000000	-120,399999999999991	-552,809999999999945	0,000000000432410	10,000000000000000	23,126000000000001
557	62512,000000000000000	-122,140000000000001	-558,120000000000005	0,000000000435980	10,000000000000000	22,937000000000001
558	62512,000000000000000	-121,070000000000007	-566,250000000000000	0,000000000445180	10,000000000000000	22,463000000000001
559	62513,000000000000000	-125,439999999999984	-557,529999999999973	0,000000000432090	10,000000000000000	23,143000000000001
560	62513,000000000000000	-118,549999999999997	-564,340000000000032	0,000000000445800	10,000000000000000	22,431999999999999
561	62514,000000000000000	-118,590000000000003	-574,870000000000005	0,000000000456280	10,000000000000000	21,916000000000000
562	62514,000000000000000	-119,000000000000000	-556,059999999999945	0,000000000437070	10,000000000000000	22,879999999999999
563	62515,000000000000000	-118,889999999999986	-571,029999999999973	0,000000000452140	10,000000000000000	22,117000000000001
564	62515,000000000000000	-119,730000000000018	-557,000000000000000	0,000000000437270	10,000000000000000	22,869000000000000
565	62516,000000000000000	-120,600000000000009	-577,940000000000055	0,000000000457340	10,000000000000000	21,866000000000000
566	62516,000000000000000	-121,100000000000009	-567,840000000000032	0,000000000446740	10,000000000000000	22,384000000000000
567	62516,000000000000000	-116,609999999999999	-557,279999999999973	0,000000000440670	10,000000000000000	22,693000000000001
568	62517,000000000000000	-117,460000000000008	-556,059999999999945	0,000000000438610	10,000000000000000	22,800000000000001
569	62517,000000000000000	-119,609999999999985	-571,970000000000027	0,000000000452360	10,000000000000000	22,106999999999999
570	62518,000000000000000	-124,229999999999990	-572,559999999999945	0,000000000448330	10,000000000000000	22,305000000000000
571	62518,000000000000000	-119,760000000000005	-565,440000000000055	0,000000000445680	10,000000000000000	22,437999999999999
572	62519,000000000000000	-114,469999999999999	-562,000000000000000	0,000000000447530	10,000000000000000	22,344999999999999
573	62519,000000000000000	-114,209999999999994	-558,750000000000000	0,000000000444540	10,000000000000000	22,495000000000001
574	62519,000000000000000	-120,139999999999986	-572,190000000000055	0,000000000452050	10,000000000000000	22,122000000000000
575	62520,000000000000000	-126,549999999999997	-550,500000000000000	0,000000000423950	10,000000000000000	23,588000000000001
576	62520,000000000000000	-112,909999999999997	-564,659999999999968	0,000000000451750	10,000000000000000	22,135999999999999
577	62521,000000000000000	-117,349999999999994	-552,279999999999973	0,000000000434930	10,000000000000000	22,992000000000001
578	62521,000000000000000	-120,469999999999999	-559,090000000000032	0,000000000438630	10,000000000000000	22,797999999999998
579	62522,000000000000000	-116,909999999999982	-564,779999999999973	0,000000000447870	10,000000000000000	22,327999999999999
580	62522,000000000000000	-121,459999999999994	-559,190000000000055	0,000000000437730	10,000000000000000	22,844999999999999
581	62523,000000000000000	-119,739999999999995	-551,559999999999945	0,000000000431820	10,000000000000000	23,158000000000001
582	62523,000000000000000	-121,070000000000007	-550,970000000000027	0,000000000429890	10,000000000000000	23,262000000000000
583	62523,000000000000000	-115,150000000000006	-555,909999999999968	0,000000000440750	10,000000000000000	22,687999999999999
584	62524,000000000000000	-122,510000000000005	-558,690000000000055	0,000000000436180	10,000000000000000	22,925999999999998
585	62524,000000000000000	-122,080000000000013	-570,970000000000027	0,000000000448890	10,000000000000000	22,277000000000001
586	62525,000000000000000	-122,510000000000005	-549,529999999999973	0,000000000427020	10,000000000000000	23,417999999999999
587	62525,000000000000000	-118,370000000000005	-570,000000000000000	0,000000000451630	10,000000000000000	22,141999999999999
588	62526,000000000000000	-117,019999999999996	-544,559999999999945	0,000000000427540	10,000000000000000	23,390000000000001
589	62526,000000000000000	-116,480000000000004	-550,620000000000005	0,000000000434150	10,000000000000000	23,033999999999999
590	62526,000000000000000	-122,080000000000013	-556,870000000000005	0,000000000434790	10,000000000000000	22,998999999999999
591	62527,000000000000000	-125,400000000000006	-559,750000000000000	0,000000000434350	10,000000000000000	23,023000000000000
592	62527,000000000000000	-119,129999999999981	-563,659999999999968	0,000000000444520	10,000000000000000	22,495999999999999
593	62528,000000000000000	-121,209999999999994	-559,840000000000032	0,000000000438630	10,000000000000000	22,797999999999998
594	62528,000000000000000	-120,429999999999993	-555,029999999999973	0,000000000434600	10,000000000000000	23,009000000000000
595	62529,000000000000000	-122,219999999999999	-565,340000000000032	0,000000000443120	10,000000000000000	22,567000000000000
596	62529,000000000000000	-121,140000000000015	-561,629999999999995	0,000000000440490	10,000000000000000	22,702000000000002
597	62530,000000000000000	-121,629999999999995	-551,750000000000000	0,000000000430120	10,000000000000000	23,248999999999999
598	62530,000000000000000	-124,219999999999985	-552,750000000000000	0,000000000428530	10,000000000000000	23,335000000000001
599	62530,000000000000000	-132,539999999999992	-559,970000000000027	0,000000000427430	10,000000000000000	23,396000000000001
600	62531,000000000000000	-126,040000000000020	-548,000000000000000	0,000000000421960	10,000000000000000	23,699000000000002
601	62531,000000000000000	-130,669999999999987	-563,409999999999968	0,000000000432740	10,000000000000000	23,109000000000002
602	62532,000000000000000	-142,139999999999986	-567,879999999999995	0,000000000425740	10,000000000000000	23,489000000000001
603	62532,000000000000000	-123,209999999999980	-554,629999999999995	0,000000000431410	10,000000000000000	23,180000000000000
604	62533,000000000000000	-123,319999999999993	-555,309999999999945	0,000000000431990	10,000000000000000	23,148000000000000
605	62533,000000000000000	-117,739999999999995	-565,409999999999968	0,000000000447670	10,000000000000000	22,338000000000001
606	62533,000000000000000	-115,799999999999997	-549,409999999999968	0,000000000433600	10,000000000000000	23,062999999999999
607	62534,000000000000000	-119,910000000000011	-554,720000000000027	0,000000000434810	10,000000000000000	22,998999999999999
608	62534,000000000000000	-119,069999999999979	-540,720000000000027	0,000000000421650	10,000000000000000	23,716000000000001
609	62535,000000000000000	-112,230000000000004	-545,340000000000032	0,000000000433120	10,000000000000000	23,088000000000001
610	62535,000000000000000	-124,259999999999991	-536,059999999999945	0,000000000411800	10,000000000000000	24,283999999999999
611	62536,000000000000000	-116,370000000000005	-553,590000000000032	0,000000000437230	10,000000000000000	22,870999999999999
612	62536,000000000000000	-123,689999999999998	-549,470000000000027	0,000000000425780	10,000000000000000	23,486000000000001
613	62537,000000000000000	-120,769999999999996	-542,840000000000032	0,000000000422070	10,000000000000000	23,693000000000001
614	62537,000000000000000	-124,990000000000009	-564,220000000000027	0,000000000439230	10,000000000000000	22,766999999999999
615	62537,000000000000000	-125,930000000000007	-558,120000000000005	0,000000000432200	10,000000000000000	23,137000000000000
616	62538,000000000000000	-116,539999999999992	-545,250000000000000	0,000000000428710	10,000000000000000	23,326000000000001
617	62538,000000000000000	-115,849999999999994	-547,590000000000032	0,000000000431740	10,000000000000000	23,161999999999999
618	62539,000000000000000	-120,689999999999998	-540,659999999999968	0,000000000419970	10,000000000000000	23,811000000000000
619	62539,000000000000000	-129,849999999999994	-554,870000000000005	0,000000000425030	10,000000000000000	23,527999999999999
620	62540,000000000000000	-121,269999999999982	-559,970000000000027	0,000000000438700	10,000000000000000	22,794000000000000
621	62540,000000000000000	-122,140000000000001	-551,629999999999995	0,000000000429480	10,000000000000000	23,283999999999999
622	62540,000000000000000	-128,180000000000007	-562,840000000000032	0,000000000434670	10,000000000000000	23,006000000000000
623	62541,000000000000000	-126,310000000000002	-557,340000000000032	0,000000000431040	10,000000000000000	23,199999999999999
624	62541,000000000000000	-124,780000000000015	-556,309999999999945	0,000000000431530	10,000000000000000	23,172999999999998
625	62542,000000000000000	-125,140000000000001	-564,840000000000032	0,000000000439710	10,000000000000000	22,742999999999999
626	62542,000000000000000	-123,249999999999986	-555,159999999999968	0,000000000431910	10,000000000000000	23,152999999999999
627	62543,000000000000000	-126,519999999999996	-531,409999999999968	0,000000000404880	10,000000000000000	24,698000000000000
628	62543,000000000000000	-127,679999999999993	-556,279999999999973	0,000000000428600	10,000000000000000	23,332000000000001
629	62544,000000000000000	-126,099999999999980	-556,870000000000005	0,000000000430780	10,000000000000000	23,213999999999999
630	62544,000000000000000	-119,399999999999991	-536,750000000000000	0,000000000417350	10,000000000000000	23,960999999999999
631	62544,000000000000000	-125,859999999999999	-554,559999999999945	0,000000000428710	10,000000000000000	23,326000000000001
632	62545,000000000000000	-121,000000000000000	-536,409999999999968	0,000000000415400	10,000000000000000	24,073000000000000
633	62545,000000000000000	-122,089999999999989	-543,559999999999945	0,000000000421470	10,000000000000000	23,725999999999999
634	62546,000000000000000	-121,809999999999988	-542,440000000000055	0,000000000420630	10,000000000000000	23,774000000000001
635	62546,000000000000000	-119,679999999999993	-552,250000000000000	0,000000000432570	10,000000000000000	23,117999999999999
636	62547,000000000000000	-127,899999999999991	-555,809999999999945	0,000000000427910	10,000000000000000	23,370000000000001
637	62547,000000000000000	-119,239999999999995	-564,590000000000032	0,000000000445350	10,000000000000000	22,454000000000001
638	62547,000000000000000	-116,189999999999998	-553,500000000000000	0,000000000437310	10,000000000000000	22,867000000000001
639	62548,000000000000000	-121,060000000000002	-556,190000000000055	0,000000000435120	10,000000000000000	22,981999999999999
640	62548,000000000000000	-121,700000000000003	-560,129999999999995	0,000000000438430	10,000000000000000	22,809000000000001
641	62549,000000000000000	-116,689999999999984	-537,370000000000005	0,000000000420690	10,000000000000000	23,770000000000000
642	62549,000000000000000	-119,250000000000000	-547,529999999999973	0,000000000428280	10,000000000000000	23,349000000000000
643	62550,000000000000000	-115,250000000000000	-547,629999999999995	0,000000000432380	10,000000000000000	23,128000000000000
644	62550,000000000000000	-120,459999999999994	-543,909999999999968	0,000000000423440	10,000000000000000	23,616000000000000
645	62551,000000000000000	-120,670000000000016	-555,379999999999995	0,000000000434700	10,000000000000000	23,004000000000001
646	62551,000000000000000	-120,219999999999999	-545,940000000000055	0,000000000425720	10,000000000000000	23,489999999999998
647	62551,000000000000000	-121,489999999999995	-568,690000000000055	0,000000000447190	10,000000000000000	22,361999999999998
648	62552,000000000000000	-113,480000000000004	-534,470000000000027	0,000000000420990	10,000000000000000	23,754000000000001
649	62552,000000000000000	-114,689999999999998	-551,629999999999995	0,000000000436940	10,000000000000000	22,887000000000000
650	62553,000000000000000	-116,520000000000010	-561,220000000000027	0,000000000444700	10,000000000000000	22,486999999999998
651	62553,000000000000000	-120,420000000000016	-551,059999999999945	0,000000000430640	10,000000000000000	23,221000000000000
652	62554,000000000000000	-121,950000000000003	-547,279999999999973	0,000000000425330	10,000000000000000	23,510999999999999
653	62554,000000000000000	-117,819999999999993	-556,409999999999968	0,000000000438580	10,000000000000000	22,800999999999998
654	62554,000000000000000	-123,969999999999985	-566,250000000000000	0,000000000442280	10,000000000000000	22,609999999999999
655	62555,000000000000000	-120,040000000000006	-541,000000000000000	0,000000000420960	10,000000000000000	23,754999999999999
656	62555,000000000000000	-115,700000000000003	-542,629999999999995	0,000000000426920	10,000000000000000	23,422999999999998
657	62556,000000000000000	-115,290000000000006	-568,379999999999995	0,000000000453090	10,000000000000000	22,071000000000002
658	62556,000000000000000	-117,599999999999994	-535,340000000000032	0,000000000417750	10,000000000000000	23,937999999999999
659	62557,000000000000000	-122,969999999999999	-557,590000000000032	0,000000000434620	10,000000000000000	23,009000000000000
660	62557,000000000000000	-117,019999999999996	-549,370000000000005	0,000000000432350	10,000000000000000	23,129000000000001
661	62558,000000000000000	-116,930000000000007	-540,779999999999973	0,000000000423850	10,000000000000000	23,593000000000000
662	62558,000000000000000	-120,829999999999984	-554,779999999999973	0,000000000433950	10,000000000000000	23,044000000000000
663	62558,000000000000000	-125,919999999999987	-556,559999999999945	0,000000000430640	10,000000000000000	23,221000000000000
664	62559,000000000000000	-119,040000000000006	-559,090000000000032	0,000000000440050	10,000000000000000	22,725000000000001
665	62559,000000000000000	-121,599999999999994	-553,750000000000000	0,000000000432150	10,000000000000000	23,140000000000001
666	62560,000000000000000	-123,200000000000003	-567,090000000000032	0,000000000443890	10,000000000000000	22,527999999999999
667	62560,000000000000000	-118,769999999999996	-542,250000000000000	0,000000000423480	10,000000000000000	23,614000000000001
668	62561,000000000000000	-121,610000000000014	-545,690000000000055	0,000000000424080	10,000000000000000	23,581000000000000
669	62561,000000000000000	-118,440000000000012	-543,059999999999945	0,000000000424620	10,000000000000000	23,550000000000001
670	62561,000000000000000	-117,780000000000001	-544,690000000000055	0,000000000426900	10,000000000000000	23,423999999999999
671	62562,000000000000000	-118,919999999999987	-559,309999999999945	0,000000000440390	10,000000000000000	22,707000000000001
672	62562,000000000000000	-115,430000000000007	-547,909999999999968	0,000000000432480	10,000000000000000	23,122000000000000
673	62563,000000000000000	-115,980000000000004	-540,720000000000027	0,000000000424730	10,000000000000000	23,544000000000000
674	62563,000000000000000	-116,799999999999997	-547,970000000000027	0,000000000431160	10,000000000000000	23,193000000000001
675	62564,000000000000000	-168,530000000000001	-546,750000000000000	0,000000000378220	10,000000000000000	26,440000000000001
676	62564,000000000000000	-143,509999999999991	-558,159999999999968	0,000000000414650	10,000000000000000	24,117000000000001
677	62565,000000000000000	-148,520000000000010	-1024,000000000000227	0,000000000875480	10,000000000000000	11,422000000000001
678	62565,000000000000000	-149,159999999999997	-1024,000000000000227	0,000000000874840	10,000000000000000	11,430999999999999
679	62565,000000000000000	-167,650000000000006	-561,309999999999945	0,000000000393670	10,000000000000000	25,402000000000001
680	62566,000000000000000	-124,120000000000005	-550,779999999999973	0,000000000426660	10,000000000000000	23,437999999999999
681	62566,000000000000000	-138,189999999999998	-566,940000000000055	0,000000000428750	10,000000000000000	23,324000000000002
682	62567,000000000000000	-118,739999999999995	-536,840000000000032	0,000000000418110	10,000000000000000	23,917000000000002
683	62567,000000000000000	-113,430000000000007	-547,590000000000032	0,000000000434160	10,000000000000000	23,033000000000001
684	62568,000000000000000	-113,609999999999999	-528,779999999999973	0,000000000415170	10,000000000000000	24,087000000000000
685	62568,000000000000000	-113,579999999999998	-526,909999999999968	0,000000000413330	10,000000000000000	24,193999999999999
686	62568,000000000000000	-109,500000000000000	-544,000000000000000	0,000000000434500	10,000000000000000	23,015000000000001
687	62569,000000000000000	-110,620000000000005	-530,750000000000000	0,000000000420130	10,000000000000000	23,802000000000000
688	62569,000000000000000	-111,379999999999995	-544,029999999999973	0,000000000432650	10,000000000000000	23,113000000000000
689	62570,000000000000000	-117,500000000000014	-546,000000000000000	0,000000000428500	10,000000000000000	23,337000000000000
690	62570,000000000000000	-119,239999999999995	-549,940000000000055	0,000000000430700	10,000000000000000	23,218000000000000
691	62571,000000000000000	-115,609999999999999	-548,190000000000055	0,000000000432570	10,000000000000000	23,117000000000001
692	62571,000000000000000	-114,480000000000004	-547,659999999999968	0,000000000433170	10,000000000000000	23,085000000000001
693	62572,000000000000000	-114,379999999999995	-549,840000000000032	0,000000000435460	10,000000000000000	22,963999999999999
694	62572,000000000000000	-122,170000000000002	-535,970000000000027	0,000000000413800	10,000000000000000	24,167000000000002
695	62572,000000000000000	-113,180000000000007	-532,440000000000055	0,000000000419260	10,000000000000000	23,852000000000000
696	62573,000000000000000	-112,299999999999997	-538,059999999999945	0,000000000425760	10,000000000000000	23,486999999999998
697	62573,000000000000000	-119,319999999999979	-541,379999999999995	0,000000000422050	10,000000000000000	23,693999999999999
698	62574,000000000000000	-115,829999999999998	-534,340000000000032	0,000000000418510	10,000000000000000	23,893999999999998
699	62574,000000000000000	-116,019999999999996	-549,529999999999973	0,000000000433510	10,000000000000000	23,068000000000001
700	62575,000000000000000	-116,239999999999995	-541,500000000000000	0,000000000425260	10,000000000000000	23,515000000000001
701	62575,000000000000000	-119,099999999999980	-538,190000000000055	0,000000000419090	10,000000000000000	23,861000000000001
702	62575,000000000000000	-116,509999999999991	-540,690000000000055	0,000000000424180	10,000000000000000	23,574999999999999
703	62576,000000000000000	-115,439999999999998	-545,440000000000055	0,000000000430000	10,000000000000000	23,256000000000000
704	62576,000000000000000	-138,099999999999994	-569,870000000000005	0,000000000431780	10,000000000000000	23,160000000000000
705	62577,000000000000000	-138,870000000000005	-902,120000000000005	0,000000000763260	10,000000000000000	13,102000000000000
706	62577,000000000000000	-161,490000000000009	-589,470000000000027	0,000000000427980	10,000000000000000	23,366000000000000
707	62578,000000000000000	-144,280000000000001	-552,590000000000032	0,000000000408310	10,000000000000000	24,491000000000000
708	62578,000000000000000	-169,219999999999999	-551,309999999999945	0,000000000382090	10,000000000000000	26,172000000000001
709	62579,000000000000000	-139,750000000000000	-547,220000000000027	0,000000000407470	10,000000000000000	24,542000000000002
710	62579,000000000000000	-119,859999999999985	-543,590000000000032	0,000000000423730	10,000000000000000	23,600000000000001
711	62579,000000000000000	-108,920000000000002	-540,750000000000000	0,000000000431830	10,000000000000000	23,157000000000000
712	62580,000000000000000	-111,930000000000007	-536,970000000000027	0,000000000425040	10,000000000000000	23,527000000000001
713	62580,000000000000000	-112,599999999999994	-539,940000000000055	0,000000000427340	10,000000000000000	23,401000000000000
714	62581,000000000000000	-111,420000000000002	-526,970000000000027	0,000000000415550	10,000000000000000	24,064000000000000
715	62581,000000000000000	-110,040000000000006	-523,909999999999968	0,000000000413870	10,000000000000000	24,161999999999999
716	62582,000000000000000	-107,799999999999997	-541,059999999999945	0,000000000433260	10,000000000000000	23,081000000000000
717	62582,000000000000000	-110,480000000000004	-524,059999999999945	0,000000000413580	10,000000000000000	24,178999999999998
718	62582,000000000000000	-108,189999999999998	-529,970000000000027	0,000000000421780	10,000000000000000	23,709000000000000
719	62583,000000000000000	-106,799999999999997	-517,690000000000055	0,000000000410890	10,000000000000000	24,338000000000001
720	62583,000000000000000	-115,200000000000003	-532,440000000000055	0,000000000417240	10,000000000000000	23,966999999999999
721	62584,000000000000000	-110,569999999999993	-536,970000000000027	0,000000000426400	10,000000000000000	23,452000000000002
722	62584,000000000000000	-109,200000000000003	-529,029999999999973	0,000000000419830	10,000000000000000	23,818999999999999
723	62585,000000000000000	-113,090000000000003	-548,529999999999973	0,000000000435440	10,000000000000000	22,965000000000000
724	62585,000000000000000	-112,370000000000005	-532,309999999999945	0,000000000419940	10,000000000000000	23,812999999999999
725	62586,000000000000000	-113,420000000000002	-532,000000000000000	0,000000000418580	10,000000000000000	23,890000000000001
726	62586,000000000000000	-112,599999999999994	-532,809999999999945	0,000000000420220	10,000000000000000	23,797000000000001
727	62586,000000000000000	-114,180000000000007	-532,220000000000027	0,000000000418040	10,000000000000000	23,920999999999999
728	62587,000000000000000	-114,049999999999997	-548,159999999999968	0,000000000434100	10,000000000000000	23,036000000000001
729	62587,000000000000000	-116,310000000000002	-534,090000000000032	0,000000000417780	10,000000000000000	23,936000000000000
730	62588,000000000000000	-115,140000000000001	-546,629999999999995	0,000000000431490	10,000000000000000	23,175999999999998
731	62588,000000000000000	-111,299999999999997	-549,470000000000027	0,000000000438160	10,000000000000000	22,821999999999999
732	62589,000000000000000	-114,829999999999998	-540,379999999999995	0,000000000425550	10,000000000000000	23,498999999999999
733	62589,000000000000000	-119,429999999999993	-538,059999999999945	0,000000000418640	10,000000000000000	23,887000000000000
734	62589,000000000000000	-119,929999999999993	-545,129999999999995	0,000000000425190	10,000000000000000	23,518999999999998
735	62590,000000000000000	-115,280000000000001	-547,129999999999995	0,000000000431840	10,000000000000000	23,155999999999999
736	62590,000000000000000	-118,590000000000003	-544,529999999999973	0,000000000425940	10,000000000000000	23,477000000000000
737	62591,000000000000000	-115,099999999999994	-546,690000000000055	0,000000000431590	10,000000000000000	23,170000000000002
738	62591,000000000000000	-156,639999999999986	-551,159999999999968	0,000000000394510	10,000000000000000	25,347999999999999
739	62592,000000000000000	-153,340000000000003	-550,309999999999945	0,000000000396970	10,000000000000000	25,190999999999999
740	62592,000000000000000	-157,439999999999998	-547,629999999999995	0,000000000390180	10,000000000000000	25,629000000000001
741	62593,000000000000000	-143,550000000000011	-564,190000000000055	0,000000000420640	10,000000000000000	23,773000000000000
742	62593,000000000000000	-112,109999999999999	-543,470000000000027	0,000000000431360	10,000000000000000	23,183000000000000
743	62593,000000000000000	-109,040000000000006	-536,659999999999968	0,000000000427620	10,000000000000000	23,385000000000002
744	62594,000000000000000	-114,000000000000000	-537,159999999999968	0,000000000423150	10,000000000000000	23,632000000000001
745	62594,000000000000000	-118,379999999999981	-546,529999999999973	0,000000000428160	10,000000000000000	23,356000000000002
746	62595,000000000000000	-120,860000000000014	-543,309999999999945	0,000000000422450	10,000000000000000	23,672000000000001
747	62595,000000000000000	-118,030000000000001	-550,879999999999995	0,000000000432840	10,000000000000000	23,103000000000002
748	62596,000000000000000	-113,319999999999993	-544,909999999999968	0,000000000431580	10,000000000000000	23,170000000000002
749	62596,000000000000000	-112,400000000000006	-550,809999999999945	0,000000000438410	10,000000000000000	22,809999999999999
750	62596,000000000000000	-113,549999999999997	-548,409999999999968	0,000000000434860	10,000000000000000	22,995999999999999
751	62597,000000000000000	-119,160000000000011	-557,590000000000032	0,000000000438440	10,000000000000000	22,808000000000000
752	62597,000000000000000	-115,709999999999994	-545,129999999999995	0,000000000429420	10,000000000000000	23,286999999999999
753	62598,000000000000000	-112,150000000000006	-540,559999999999945	0,000000000428420	10,000000000000000	23,341999999999999
754	62598,000000000000000	-120,969999999999999	-551,750000000000000	0,000000000430770	10,000000000000000	23,213999999999999
755	62599,000000000000000	-114,090000000000003	-535,720000000000027	0,000000000421630	10,000000000000000	23,716999999999999
756	62599,000000000000000	-120,429999999999993	-550,720000000000027	0,000000000430290	10,000000000000000	23,239999999999998
757	62600,000000000000000	-126,510000000000019	-563,779999999999973	0,000000000437270	10,000000000000000	22,869000000000000
758	62600,000000000000000	-117,449999999999989	-564,690000000000055	0,000000000447240	10,000000000000000	22,359000000000002
759	62600,000000000000000	-121,209999999999994	-562,629999999999995	0,000000000441420	10,000000000000000	22,654000000000000
760	62601,000000000000000	-123,120000000000019	-547,690000000000055	0,000000000424570	10,000000000000000	23,553000000000001
761	62601,000000000000000	-122,260000000000005	-555,250000000000000	0,000000000432990	10,000000000000000	23,094999999999999
762	62602,000000000000000	-123,060000000000016	-537,279999999999973	0,000000000414230	10,000000000000000	24,140999999999998
