
Sweep #,       Time[s],        SweepC,       Mean[V],         a4-b5
    939,   52.9955073k,  -124.880077p,  -821.031243p,   696.151166p,   10.0000000m,   14.3646962M
    940,   52.9959599k,  -126.160237p,  -830.343738p,   704.183502p,   10.0000000m,   14.2008439M
    941,   52.9964129k,  -124.705697p,  -830.468749p,   705.763052p,   10.0000000m,   14.1690614M
    942,   52.9968570k,  -126.201557p,  -826.843760p,   700.642203p,   10.0000000m,   14.2726201M
    943,   52.9973019k,  -125.741701p,  -823.312474p,   697.570772p,   10.0000000m,   14.3354630M
    944,   52.9977389k,  -129.921892p,  -828.187519p,   698.265627p,   10.0000000m,   14.3211976M
    945,   52.9981909k,  -125.053895p,  -838.437486p,   713.383591p,   10.0000000m,   14.0177040M
    946,   52.9986279k,  -129.892175p,  -813.093759p,   683.201584p,   10.0000000m,   14.6369684M
    947,   52.9990799k,  -130.383860p,  -826.156255p,   695.772394p,   10.0000000m,   14.3725162M
    948,   52.9995323k,  -124.726758p,  -828.875024p,   704.148266p,   10.0000000m,   14.2015545M
    949,   52.9999763k,  -121.606495p,  -789.343757p,   667.737262p,   10.0000000m,   14.9759502M
    950,   53.0004219k,  -122.941776p,  -797.718724p,   674.776948p,   10.0000000m,   14.8197119M
    951,   53.0008589k,  -121.442066p,  -792.031274p,   670.589208p,   10.0000000m,   14.9122591M
    952,   53.0013109k,  -123.767823p,  -796.906263p,   673.138441p,   10.0000000m,   14.8557851M
    953,   53.0017479k,  -125.123295p,  -784.375009p,   659.251714p,   10.0000000m,   15.1687129M
    954,   53.0021998k,  -129.222992p,  -782.937493p,   653.714500p,   10.0000000m,   15.2971978M
    955,   53.0026529k,  -127.009984p,  -778.218767p,   651.208783p,   10.0000000m,   15.3560582M
    956,   53.0030970k,  -132.346578p,  -774.937503p,   642.590925p,   10.0000000m,   15.5620000M
    957,   53.0035413k,  -128.690958p,  -760.031260p,   631.340302p,   10.0000000m,   15.8393183M
    958,   53.0039789k,  -125.266306p,  -770.656261p,   645.389955p,   10.0000000m,   15.4945083M
    959,   53.0044309k,  -128.443037p,  -774.031228p,   645.588191p,   10.0000000m,   15.4897505M
    960,   53.0048679k,  -126.258621p,  -757.781227p,   631.522605p,   10.0000000m,   15.8347459M
    961,   53.0053199k,  -128.784538p,  -756.437524p,   627.652986p,   10.0000000m,   15.9323706M
    962,   53.0057729k,  -128.743184p,  -755.406238p,   626.663054p,   10.0000000m,   15.9575388M
    963,   53.0062170k,  -126.755094p,  -747.625017p,   620.869923p,   10.0000000m,   16.1064333M
    964,   53.0066615k,  -128.421653p,  -748.499984p,   620.078331p,   10.0000000m,   16.1269948M
    965,   53.0070989k,  -130.200415p,  -752.812479p,   622.612064p,   10.0000000m,   16.0613656M
    966,   53.0075503k,  -129.103172p,  -741.124995p,   612.021822p,   10.0000000m,   16.3392867M
    967,   53.0079879k,  -127.245944p,  -751.843754p,   624.597810p,   10.0000000m,   16.0103027M
    968,   53.0084398k,  -127.419983p,  -755.781271p,   628.361288p,   10.0000000m,   15.9144113M
    969,   53.0088929k,  -133.206328p,  -742.687523p,   609.481194p,   10.0000000m,   16.4073971M
    970,   53.0093366k,  -124.532238p,  -754.156237p,   629.624000p,   10.0000000m,   15.8824950M
    971,   53.0097819k,  -124.507599p,  -725.437488p,   600.929889p,   10.0000000m,   16.6408764M
    972,   53.0102189k,  -126.009269p,  -741.906259p,   615.896990p,   10.0000000m,   16.2364814M
    973,   53.0106709k,  -130.341773p,  -781.531229p,   651.189455p,   10.0000000m,   15.3565140M
    974,   53.0111079k,  -125.182609p,  -737.718775p,   612.536166p,   10.0000000m,   16.3255667M
    975,   53.0115593k,  -128.465393p,  -751.656237p,   623.190845p,   10.0000000m,   16.0464488M
    976,   53.0120129k,  -123.245228p,  -739.406258p,   616.161030p,   10.0000000m,   16.2295236M
    977,   53.0124564k,  -125.560693p,  -731.343763p,   605.783070p,   10.0000000m,   16.5075594M
    978,   53.0129019k,  -126.971902p,  -729.656224p,   602.684322p,   10.0000000m,   16.5924343M
    979,   53.0133389k,  -124.719414p,  -729.562522p,   604.843108p,   10.0000000m,   16.5332131M
    980,   53.0137909k,  -126.285288p,  -729.031224p,   602.745936p,   10.0000000m,   16.5907381M
    981,   53.0142278k,  -124.242928p,  -736.875005p,   612.632077p,   10.0000000m,   16.3230108M
    982,   53.0146798k,  -123.800504p,  -734.406258p,   610.605754p,   10.0000000m,   16.3771794M
    983,   53.0151329k,  -122.656846p,  -724.531268p,   601.874423p,   10.0000000m,   16.6147615M
    984,   53.0155774k,  -122.489827p,  -727.843730p,   605.353903p,   10.0000000m,   16.5192625M
    985,   53.0160219k,  -125.324614p,  -728.812510p,   603.487896p,   10.0000000m,   16.5703406M
    986,   53.0164589k,  -133.372580p,  -745.437490p,   612.064909p,   10.0000000m,   16.3381364M
    987,   53.0169109k,  -131.249148p,  -738.531236p,   607.282088p,   10.0000000m,   16.4668120M
    988,   53.0173479k,  -130.317202p,  -729.156235p,   598.839033p,   10.0000000m,   16.6989783M
    989,   53.0177999k,  -126.576642p,  -722.187476p,   595.610834p,   10.0000000m,   16.7894864M
    990,   53.0182529k,  -126.614571p,  -726.624982p,   600.010411p,   10.0000000m,   16.6663775M
    991,   53.0186970k,  -129.893981p,  -727.249982p,   597.356001p,   10.0000000m,   16.7404362M
    992,   53.0193087k,  -123.160816p,  -715.125015p,   591.964199p,   10.0000000m,   16.8929135M
    993,   53.0197629k,  -119.904239p,  -702.374992p,   582.470753p,   10.0000000m,   17.1682440M
    994,   53.0202029k,  -118.704965p,  -703.562486p,   584.857521p,   10.0000000m,   17.0981814M
    995,   53.0206399k,  -123.567594p,  -723.750004p,   600.182410p,   10.0000000m,   16.6616013M
    996,   53.0210919k,  -118.834157p,  -700.687508p,   581.853352p,   10.0000000m,   17.1864611M
    997,   53.0215283k,  -118.537230p,  -708.875014p,   590.337784p,   10.0000000m,   16.9394544M
    998,   53.0219809k,  -120.671721p,  -699.593772p,   578.922051p,   10.0000000m,   17.2734827M
    999,   53.0224179k,  -122.303060p,  -699.281244p,   576.978184p,   10.0000000m,   17.3316778M
   1000,   53.0228549k,  -116.502573p,  -696.281255p,   579.778682p,   10.0000000m,   17.2479608M
   1001,   53.0232919k,  -117.085605p,  -689.281243p,   572.195638p,   10.0000000m,   17.4765401M
   1002,   53.0237279k,  -119.443020p,  -689.906243p,   570.463223p,   10.0000000m,   17.5296138M
   1003,   53.0241649k,  -112.638086p,  -691.843749p,   579.205663p,   10.0000000m,   17.2650246M
   1004,   53.0246019k,  -117.370092p,  -702.906233p,   585.536141p,   10.0000000m,   17.0783651M
   1005,   53.0250389k,  -116.560353p,  -683.468726p,   566.908373p,   10.0000000m,   17.6395348M
   1006,   53.0254759k,  -121.043058p,  -689.406254p,   568.363197p,   10.0000000m,   17.5943834M
   1007,   53.0259129k,  -121.222123p,  -696.562474p,   575.340351p,   10.0000000m,   17.3810163M
   1008,   53.0263489k,  -110.777689p,  -679.343748p,   568.566059p,   10.0000000m,   17.5881058M
   1009,   53.0267859k,  -113.040672p,  -681.437518p,   568.396845p,   10.0000000m,   17.5933418M
   1010,   53.0272229k,  -110.880878p,  -695.656255p,   584.775376p,   10.0000000m,   17.1005832M
   1011,   53.0276599k,  -111.643590p,  -692.812474p,   581.168884p,   10.0000000m,   17.2067023M
   1012,   53.0281119k,  -113.209463p,  -688.812507p,   575.603044p,   10.0000000m,   17.3730839M
   1013,   53.0285574k,  -119.291388p,  -700.406233p,   581.114845p,   10.0000000m,   17.2083024M
   1014,   53.0290008k,  -128.124284p,  -692.968738p,   564.844454p,   10.0000000m,   17.7039890M
   1015,   53.0294379k,  -123.887438p,  -686.624979p,   562.737541p,   10.0000000m,   17.7702735M
   1016,   53.0298749k,  -126.085571p,  -704.437508p,   578.351938p,   10.0000000m,   17.2905101M
   1017,   53.0303119k,  -125.367349p,  -701.687486p,   576.320137p,   10.0000000m,   17.3514673M
   1018,   53.0307489k,  -136.397577p,  -724.187488p,   587.789911p,   10.0000000m,   17.0128813M
   1019,   53.0312009k,  -127.462871p,  -696.468772p,   569.005901p,   10.0000000m,   17.5745102M
   1020,   53.0316379k,  -126.555292p,  -712.187476p,   585.632184p,   10.0000000m,   17.0755643M
   1021,   53.0320899k,  -123.665110p,  -696.031233p,   572.366123p,   10.0000000m,   17.4713345M
   1022,   53.0325423k,  -124.965563p,  -714.218740p,   589.253177p,   10.0000000m,   16.9706340M
   1023,   53.0329863k,  -127.025081p,  -719.437510p,   592.412428p,   10.0000000m,   16.8801320M
   1024,   53.0334318k,  -124.015130p,  -732.343741p,   608.328611p,   10.0000000m,   16.4384838M
   1025,   53.0338689k,  -122.628441p,  -716.781245p,   594.152804p,   10.0000000m,   16.8306872M
   1026,   53.0343209k,  -128.650371p,  -741.312511p,   612.662140p,   10.0000000m,   16.3222098M
   1027,   53.0347579k,  -127.674771p,  -722.093774p,   594.419002p,   10.0000000m,   16.8231499M
   1028,   53.0352099k,  -126.112135p,  -742.093775p,   615.981641p,   10.0000000m,   16.2342501M
   1029,   53.0356629k,  -120.857364p,  -729.281247p,   608.423883p,   10.0000000m,   16.4359097M
   1030,   53.0361065k,  -118.792052p,  -735.906225p,   617.114172p,   10.0000000m,   16.2044569M
   1031,   53.0365519k,  -117.551066p,  -743.281270p,   625.730204p,   10.0000000m,   15.9813286M
   1032,   53.0369889k,  -121.948694p,  -754.156237p,   632.207543p,   10.0000000m,   15.8175905M
   1033,   53.0374409k,  -115.822791p,  -750.781270p,   634.958479p,   10.0000000m,   15.7490613M
   1034,   53.0378779k,  -115.322672p,  -739.687478p,   624.364806p,   10.0000000m,   16.0162775M
   1035,   53.0383299k,  -122.276172p,  -752.468754p,   630.192582p,   10.0000000m,   15.8681652M
   1036,   53.0387829k,  -117.960571p,  -751.531226p,   633.570655p,   10.0000000m,   15.7835593M
   1037,   53.0392269k,  -120.732159p,  -749.843743p,   629.111583p,   10.0000000m,   15.8954314M
   1038,   53.0396718k,  -125.747341p,  -756.375018p,   630.627677p,   10.0000000m,   15.8572171M
   1039,   53.0401089k,  -125.499011p,  -758.281271p,   632.782260p,   10.0000000m,   15.8032243M
   1040,   53.0405603k,  -121.166354p,  -756.656238p,   635.489884p,   10.0000000m,   15.7358917M
   1041,   53.0409979k,  -120.413440p,  -743.531237p,   623.117796p,   10.0000000m,   16.0483300M
   1042,   53.0414499k,  -118.046380p,  -753.312523p,   635.266143p,   10.0000000m,   15.7414339M
   1043,   53.0419029k,  -119.531761p,  -754.968754p,   635.436994p,   10.0000000m,   15.7372015M
   1044,   53.0423472k,  -119.098929p,  -759.031227p,   639.932297p,   10.0000000m,   15.6266531M
   1045,   53.0427919k,  -118.415519p,  -756.124996p,   637.709477p,   10.0000000m,   15.6811218M
   1046,   53.0432289k,  -113.870910p,  -746.218753p,   632.347843p,   10.0000000m,   15.8140810M
   1047,   53.0436809k,  -113.432132p,  -735.062511p,   621.630378p,   10.0000000m,   16.0867299M
   1048,   53.0441179k,  -119.281641p,  -748.593743p,   629.312101p,   10.0000000m,   15.8903666M
   1049,   53.0445693k,  -114.475446p,  -737.500006p,   623.024559p,   10.0000000m,   16.0507316M
   1050,   53.0450229k,  -119.760683p,  -752.968743p,   633.208060p,   10.0000000m,   15.7925975M
   1051,   53.0454666k,  -120.610601p,  -740.249972p,   619.639371p,   10.0000000m,   16.1384193M
   1052,   53.0459119k,  -120.153745p,  -750.031259p,   629.877515p,   10.0000000m,   15.8761025M
   1053,   53.0463489k,  -120.220453p,  -737.812478p,   617.592024p,   10.0000000m,   16.1919189M
   1054,   53.0468009k,  -129.933615p,  -742.218731p,   612.285116p,   10.0000000m,   16.3322605M
   1055,   53.0472379k,  -121.698677p,  -747.937490p,   626.238812p,   10.0000000m,   15.9683491M
   1056,   53.0476899k,  -117.935472p,  -745.468742p,   627.533271p,   10.0000000m,   15.9354101M
   1057,   53.0481429k,  -116.680837p,  -747.093776p,   630.412939p,   10.0000000m,   15.8626186M
   1058,   53.0485874k,  -122.226860p,  -752.312490p,   630.085630p,   10.0000000m,   15.8708587M
   1059,   53.0490319k,  -128.163014p,  -756.531227p,   628.368212p,   10.0000000m,   15.9142360M
   1060,   53.0494689k,  -121.694928p,  -748.656248p,   626.961320p,   10.0000000m,   15.9499473M
   1061,   53.0499209k,  -122.753918p,  -757.593765p,   634.839847p,   10.0000000m,   15.7520043M
   1062,   53.0503579k,  -120.278983p,  -755.406238p,   635.127255p,   10.0000000m,   15.7448762M
   1063,   53.0508099k,  -121.981972p,  -751.406271p,   629.424299p,   10.0000000m,   15.8875341M
   1064,   53.0512629k,  -118.519969p,  -742.656270p,   624.136300p,   10.0000000m,   16.0221413M
   1065,   53.0517072k,  -115.122767p,  -737.656269p,   622.533502p,   10.0000000m,   16.0633925M
   1066,   53.0521518k,  -121.179406p,  -738.468731p,   617.289325p,   10.0000000m,   16.1998590M
   1067,   53.0525889k,  -122.468017p,  -750.968732p,   628.500715p,   10.0000000m,   15.9108809M
   1068,   53.0530409k,  -126.886382p,  -762.687524p,   635.801142p,   10.0000000m,   15.7281882M
   1069,   53.0534779k,  -125.809347p,  -745.187523p,   619.378176p,   10.0000000m,   16.1452250M
   1070,   53.0539299k,  -125.696206p,  -747.062523p,   621.366317p,   10.0000000m,   16.0935663M
   1071,   53.0543829k,  -119.394475p,  -742.968742p,   623.574267p,   10.0000000m,   16.0365822M
   1072,   53.0548266k,  -121.695116p,  -748.406226p,   626.711110p,   10.0000000m,   15.9563152M
   1073,   53.0552719k,  -121.351025p,  -750.125018p,   628.773992p,   10.0000000m,   15.9039657M
   1074,   53.0557089k,  -117.567918p,  -746.124995p,   628.557077p,   10.0000000m,   15.9094542M
   1075,   53.0561609k,  -116.259235p,  -743.781259p,   627.522024p,   10.0000000m,   15.9356957M
   1076,   53.0565979k,  -119.814135p,  -748.562490p,   628.748354p,   10.0000000m,   15.9046142M
   1077,   53.0570499k,  -115.438266p,  -749.187490p,   633.749223p,   10.0000000m,   15.7791120M
   1078,   53.0575023k,  -113.538236p,  -747.531259p,   633.993023p,   10.0000000m,   15.7730442M
   1079,   53.0579462k,  -116.200364p,  -738.531236p,   622.330872p,   10.0000000m,   16.0686227M
   1080,   53.0583919k,  -124.382889p,  -755.718765p,   631.335877p,   10.0000000m,   15.8394293M
   1081,   53.0588289k,  -119.239963p,  -754.281249p,   635.041285p,   10.0000000m,   15.7470077M
   1082,   53.0592809k,  -121.193531p,  -766.343766p,   645.150235p,   10.0000000m,   15.5002656M
   1083,   53.0597179k,  -129.311597p,  -752.593765p,   623.282169p,   10.0000000m,   16.0440977M
   1084,   53.0601699k,  -126.174908p,  -778.499987p,   652.325079p,   10.0000000m,   15.3297801M
   1085,   53.0606228k,  -118.028319p,  -750.625007p,   632.596688p,   10.0000000m,   15.8078602M
   1086,   53.0610668k,  -123.384541p,  -749.843743p,   626.459201p,   10.0000000m,   15.9627315M
   1087,   53.0615113k,  -118.250170p,  -744.781237p,   626.531067p,   10.0000000m,   15.9609005M
   1088,   53.0619489k,  -120.282391p,  -738.374972p,   618.092581p,   10.0000000m,   16.1788061M
   1089,   53.0624009k,  -118.161378p,  -747.625017p,   629.463639p,   10.0000000m,   15.8865411M
   1090,   53.0628379k,  -121.687090p,  -751.312512p,   629.625422p,   10.0000000m,   15.8824591M
   1091,   53.0632899k,  -118.938948p,  -751.781248p,   632.842301p,   10.0000000m,   15.8017250M
   1092,   53.0637429k,  -125.150763p,  -761.656238p,   636.505475p,   10.0000000m,   15.7107839M
   1093,   53.0641869k,  -123.262813p,  -747.906237p,   624.643424p,   10.0000000m,   16.0091336M
   1094,   53.0646319k,  -121.790536p,  -736.749994p,   614.959458p,   10.0000000m,   16.2612346M
   1095,   53.0650689k,  -147.377028p,  -765.437491p,   618.060463p,   10.0000000m,   16.1796468M
   1096,   53.0655203k,  -133.531966p,  -763.218766p,   629.686800p,   10.0000000m,   15.8809109M
   1097,   53.0659579k,  -126.729399p,  -753.062501p,   626.333102p,   10.0000000m,   15.9659452M
   1098,   53.0664099k,  -128.818634p,  -751.437523p,   622.618890p,   10.0000000m,   16.0611895M
   1099,   53.0668629k,  -126.389824p,  -785.437493p,   659.047669p,   10.0000000m,   15.1734093M
   1100,   53.0673070k,  -125.741548p,  -762.593766p,   636.852218p,   10.0000000m,   15.7022300M
   1101,   53.0677519k,  -126.422403p,  -752.031271p,   625.608868p,   10.0000000m,   15.9844282M
   1102,   53.0681889k,  -134.286856p,  -757.249985p,   622.963129p,   10.0000000m,   16.0523144M
   1103,   53.0686409k,  -138.998466p,  -762.406249p,   623.407783p,   10.0000000m,   16.0408649M
   1104,   53.0690779k,  -133.789480p,  -767.156227p,   633.366747p,   10.0000000m,   15.7886407M
   1105,   53.0695293k,  -139.772100p,  -760.343732p,   620.571632p,   10.0000000m,   16.1141752M
   1106,   53.0699829k,  -130.978598p,  -764.749986p,   633.771387p,   10.0000000m,   15.7785602M
   1107,   53.0704266k,  -134.619275p,  -766.468777p,   631.849502p,   10.0000000m,   15.8265536M
   1108,   53.0708719k,  -138.232092p,  -759.062480p,   620.830388p,   10.0000000m,   16.1074590M
   1109,   53.0713089k,  -140.760940p,  -773.281272p,   632.520333p,   10.0000000m,   15.8097685M
   1110,   53.0717609k,  -136.586321p,  -758.343777p,   621.757456p,   10.0000000m,   16.0834420M
   1111,   53.0721979k,  -136.556673p,  -758.781260p,   622.224587p,   10.0000000m,   16.0713675M
   1112,   53.0726499k,  -131.626602p,  -765.062513p,   633.435912p,   10.0000000m,   15.7869167M
   1113,   53.0731029k,  -133.141852p,  -749.624973p,   616.483121p,   10.0000000m,   16.2210443M
   1114,   53.0735477k,  -136.346562p,  -784.593723p,   648.247162p,   10.0000000m,   15.4262149M
   1115,   53.0739919k,  -127.435523p,  -756.624985p,   629.189462p,   10.0000000m,   15.8934639M
   1116,   53.0744289k,  -126.400371p,  -738.093753p,   611.693382p,   10.0000000m,   16.3480598M
   1117,   53.0748809k,  -133.495706p,  -729.468763p,   595.973057p,   10.0000000m,   16.7792820M
   1118,   53.0753179k,  -132.477304p,  -725.031257p,   592.553954p,   10.0000000m,   16.8761004M
   1119,   53.0757699k,  -131.953346p,  -732.031269p,   600.077923p,   10.0000000m,   16.6645024M
   1120,   53.0762228k,  -136.206755p,  -738.218764p,   602.012009p,   10.0000000m,   16.6109643M
   1121,   53.0766669k,  -128.668603p,  -741.812500p,   613.143897p,   10.0000000m,   16.3093852M
   1122,   53.0771119k,  -125.021861p,  -740.187522p,   615.165662p,   10.0000000m,   16.2557838M
   1123,   53.0775489k,  -126.066435p,  -733.093752p,   607.027317p,   10.0000000m,   16.4737232M
   1124,   53.0780009k,  -129.164224p,  -732.531258p,   603.367034p,   10.0000000m,   16.5736599M
   1125,   53.0784379k,  -122.427361p,  -722.437499p,   600.010138p,   10.0000000m,   16.6663851M
   1126,   53.0788899k,  -125.705322p,  -726.624982p,   600.919660p,   10.0000000m,   16.6411597M
   1127,   53.0793429k,  -131.369735p,  -736.687489p,   605.317754p,   10.0000000m,   16.5202490M
   1128,   53.0797870k,  -123.102763p,  -718.656246p,   595.553482p,   10.0000000m,   16.7911032M
   1129,   53.0802319k,  -127.998398p,  -720.718762p,   592.720365p,   10.0000000m,   16.8713623M
   1130,   53.0806689k,  -125.579828p,  -718.406223p,   592.826395p,   10.0000000m,   16.8683447M
   1131,   53.0811209k,  -131.816248p,  -730.593752p,   598.777504p,   10.0000000m,   16.7006942M
   1132,   53.0815573k,  -121.437448p,  -723.593740p,   602.156292p,   10.0000000m,   16.6069841M
   1133,   53.0820099k,  -124.806791p,  -709.812487p,   585.005695p,   10.0000000m,   17.0938507M
   1134,   53.0824629k,  -116.166797p,  -719.656224p,   603.489427p,   10.0000000m,   16.5702986M
   1135,   53.0829066k,  -118.139330p,  -707.531256p,   589.391926p,   10.0000000m,   16.9666389M
   1136,   53.0833519k,  -124.489197p,  -706.624981p,   582.135784p,   10.0000000m,   17.1781228M
   1137,   53.0837889k,  -124.345896p,  -704.249992p,   579.904095p,   10.0000000m,   17.2442307M
   1138,   53.0842409k,  -121.099730p,  -708.562486p,   587.462756p,   10.0000000m,   17.0223557M
   1139,   53.0846779k,  -115.632633p,  -705.093761p,   589.461128p,   10.0000000m,   16.9646471M
   1140,   53.0851299k,  -116.258809p,  -696.718738p,   580.459929p,   10.0000000m,   17.2277180M
   1141,   53.0855821k,  -120.175129p,  -705.062508p,   584.887379p,   10.0000000m,   17.0973086M
   1142,   53.0860258k,  -121.856375p,  -706.718739p,   584.862364p,   10.0000000m,   17.0980399M
   1143,   53.0864719k,  -117.076847p,  -691.906255p,   574.829408p,   10.0000000m,   17.3964656M
   1144,   53.0869089k,  -120.216585p,  -698.968772p,   578.752186p,   10.0000000m,   17.2785524M
   1145,   53.0873609k,  -118.056672p,  -705.781267p,   587.724595p,   10.0000000m,   17.0147720M
   1146,   53.0877979k,  -122.675589p,  -703.031244p,   580.355655p,   10.0000000m,   17.2308134M
   1147,   53.0882509k,  -121.617281p,  -713.343773p,   591.726492p,   10.0000000m,   16.8996997M
   1148,   53.0887029k,  -123.004429p,  -696.062485p,   573.058056p,   10.0000000m,   17.4502389M
   1149,   53.0891470k,  -115.559756p,  -704.812486p,   589.252730p,   10.0000000m,   16.9706469M
   1150,   53.0895919k,  -121.840563p,  -705.999981p,   584.159418p,   10.0000000m,   17.1186147M
   1151,   53.0900289k,  -117.353172p,  -702.343739p,   584.990566p,   10.0000000m,   17.0942928M
   1152,   53.0904809k,  -115.151240p,  -691.312507p,   576.161267p,   10.0000000m,   17.3562517M
   1153,   53.0909179k,  -115.482160p,  -698.593738p,   583.111579p,   10.0000000m,   17.1493765M
   1154,   53.0913709k,  -111.612289p,  -696.562474p,   584.950186p,   10.0000000m,   17.0954728M
   1155,   53.0918228k,  -111.595079p,  -684.906243p,   573.311164p,   10.0000000m,   17.4425349M
   1156,   53.0922669k,  -115.177838p,  -679.031276p,   563.853437p,   10.0000000m,   17.7351052M
   1157,   53.0927119k,  -117.349611p,  -684.281243p,   566.931632p,   10.0000000m,   17.6388112M
   1158,   53.0931489k,  -112.027910p,  -683.781254p,   571.753344p,   10.0000000m,   17.4900595M
   1159,   53.0936009k,  -119.888154p,  -678.812506p,   558.924353p,   10.0000000m,   17.8915089M
   1160,   53.0940379k,  -115.318020p,  -679.281242p,   563.963222p,   10.0000000m,   17.7316527M
   1161,   53.0944903k,  -109.192765p,  -682.562507p,   573.369741p,   10.0000000m,   17.4407529M
   1162,   53.0949429k,  -123.332691p,  -680.343726p,   557.011035p,   10.0000000m,   17.9529657M
   1163,   53.0953873k,  -103.449342p,  -665.562494p,   562.113152p,   10.0000000m,   17.7900125M
   1164,   53.0958319k,  -105.049669p,  -671.562472p,   566.512803p,   10.0000000m,   17.6518517M
   1165,   53.0962689k,  -107.511484p,  -663.968769p,   556.457284p,   10.0000000m,   17.9708313M
   1166,   53.0967209k,  -105.178145p,  -667.218725p,   562.040579p,   10.0000000m,   17.7923096M
   1167,   53.0971579k,  -100.087786p,  -662.156274p,   562.068488p,   10.0000000m,   17.7914262M
   1168,   53.0976109k,  -102.864470p,  -669.718725p,   566.854255p,   10.0000000m,   17.6412189M
   1169,   53.0980628k,  -100.521708p,  -662.531252p,   562.009544p,   10.0000000m,   17.7932921M
   1170,   53.0985064k,  -109.184944p,  -676.281253p,   567.096309p,   10.0000000m,   17.6336891M
   1171,   53.0989519k,  -108.045222p,  -663.875011p,   555.829788p,   10.0000000m,   17.9911192M
   1172,   53.0993889k,  -104.746916p,  -660.999977p,   556.253061p,   10.0000000m,   17.9774292M
   1173,   53.0998409k,  -102.268828p,  -670.906275p,   568.637447p,   10.0000000m,   17.5858978M
   1174,   53.1002779k,  -106.979945p,  -668.906264p,   561.926319p,   10.0000000m,   17.7959274M
   1175,   53.1007309k,  -109.110431p,  -673.468725p,   564.358294p,   10.0000000m,   17.7192399M
   1176,   53.1011829k,  -96.9291679p,  -662.687516p,   565.758348p,   10.0000000m,   17.6753910M
   1177,   53.1016261k,  -103.550487p,  -683.156254p,   579.605766p,   10.0000000m,   17.2531065M
   1178,   53.1020719k,  -103.030398p,  -688.593738p,   585.563340p,   10.0000000m,   17.0775718M
   1179,   53.1025083k,  -117.732807p,  -682.718770p,   564.985963p,   10.0000000m,   17.6995548M
   1180,   53.1029609k,  -112.306604p,  -691.406266p,   579.099662p,   10.0000000m,   17.2681848M
   1181,   53.1033979k,  -114.106188p,  -704.124981p,   590.018792p,   10.0000000m,   16.9486127M
   1182,   53.1038509k,  -121.020906p,  -703.781255p,   582.760349p,   10.0000000m,   17.1597124M
   1183,   53.1043029k,  -121.369138p,  -706.031233p,   584.662096p,   10.0000000m,   17.1038966M
   1184,   53.1047470k,  -117.961678p,  -710.062509p,   592.100831p,   10.0000000m,   16.8890153M
   1185,   53.1051919k,  -125.584020p,  -727.125027p,   601.541007p,   10.0000000m,   16.6239706M
   1186,   53.1056289k,  -123.867178p,  -737.281236p,   613.414058p,   10.0000000m,   16.3022022M
   1187,   53.1060809k,  -125.149246p,  -730.406235p,   605.256989p,   10.0000000m,   16.5219075M
   1188,   53.1065172k,  -122.084804p,  -727.531257p,   605.446454p,   10.0000000m,   16.5167373M
   1189,   53.1069709k,  -120.792291p,  -718.656246p,   597.863955p,   10.0000000m,   16.7262133M
   1190,   53.1074069k,  -116.312619p,  -731.468774p,   615.156156p,   10.0000000m,   16.2560350M
   1191,   53.1078439k,  -117.456600p,  -736.375017p,   618.918416p,   10.0000000m,   16.1572184M
   1192,   53.1082809k,  -114.329812p,  -742.781225p,   628.451414p,   10.0000000m,   15.9121291M
   1193,   53.1087179k,  -116.647900p,  -743.281270p,   626.633369p,   10.0000000m,   15.9582947M
   1194,   53.1091549k,  -117.843886p,  -735.906225p,   618.062339p,   10.0000000m,   16.1795977M
   1195,   53.1095909k,  -110.468290p,  -724.593774p,   614.125484p,   10.0000000m,   16.2833171M
   1196,   53.1100279k,  -112.653115p,  -723.187510p,   610.534395p,   10.0000000m,   16.3790936M
   1197,   53.1104649k,  -116.233267p,  -742.687523p,   626.454256p,   10.0000000m,   15.9628575M
   1198,   53.1109019k,  -116.048868p,  -732.656269p,   616.607401p,   10.0000000m,   16.2177749M
   1199,   53.1113389k,  -117.784777p,  -739.968753p,   622.183976p,   10.0000000m,   16.0724165M
   1200,   53.1117749k,  -113.616208p,  -723.781257p,   610.165050p,   10.0000000m,   16.3890082M
   1201,   53.1122119k,  -110.909419p,  -728.781258p,   617.871838p,   10.0000000m,   16.1845862M
   1202,   53.1126488k,  -113.955681p,  -735.906225p,   621.950544p,   10.0000000m,   16.0784488M
   1203,   53.1130859k,  -112.021963p,  -734.249994p,   622.228031p,   10.0000000m,   16.0712785M
   1204,   53.1135223k,  -110.866872p,  -725.343730p,   614.476857p,   10.0000000m,   16.2740059M
   1205,   53.1139589k,  -112.300589p,  -732.031269p,   619.730680p,   10.0000000m,   16.1360416M
   1206,   53.1143959k,  -108.090495p,  -732.531258p,   624.440762p,   10.0000000m,   16.0143293M
   1207,   53.1148329k,  -101.762439p,  -732.187477p,   630.425039p,   10.0000000m,   15.8623141M
   1208,   53.1152699k,  -111.385581p,  -736.718742p,   625.333160p,   10.0000000m,   15.9914756M
   1209,   53.1157219k,  -113.986266p,  -738.499983p,   624.513717p,   10.0000000m,   16.0124585M
   1210,   53.1161670k,  -107.528285p,  -730.593752p,   623.065467p,   10.0000000m,   16.0496778M
   1211,   53.1166109k,  -113.620569p,  -728.031246p,   614.410677p,   10.0000000m,   16.2757588M
   1212,   53.1170479k,  -112.960486p,  -737.937489p,   624.977003p,   10.0000000m,   16.0005887M
   1213,   53.1174843k,  -114.966518p,  -736.937511p,   621.970993p,   10.0000000m,   16.0779202M
